"Date","city","original_start","wave","citycode","New_cases","New_cases_smooth","growth_rate","I","Mean.R.","Std.R.","Quantile.0.025.R.","Quantile.0.05.R.","Quantile.0.25.R.","Median.R.","Quantile.0.75.R.","Quantile.0.95.R.","Quantile.0.975.R.","variant","GDP","pop_density","pop","Doctor.number","VG","Label_q","Temp","Hum","total_vaccination_rate","fully_vaccination_rate","boost_dose_rate","Practical.vaccination","Control","Mass_screening","Medicine_Management","Logistics_Management","School_Closure","Workplace_Closure","Gathering_restriction","Public_Transportation_Closure","Business_Premises_Closure","Facial_Mask","Lockdown","Static_management","Screening"
2022-04-21,"延边朝鲜族自治州","2022-04-15",1,222400,6,7.7205,0.84,7.7205,0.683496873227283,0.109589088253624,0.48579958901282,0.513766011368111,0.606740430576634,0.677648858018263,0.753882132299077,0.873178480844988,0.914417038969191,"omicron",726.86,0.00454730679156909,194.17,14083,"omicron",1,287.380565000268,0.00442926605307295,0.838289770909922,0.812586687020998,0.320777031175359,0.513004926921719,1,0.342857142857143,0.25,0.541666666666666,0.583333333333333,0.729166666666667,0.916666666666667,0.4375,0.55,1,0.6,0.608666666666667,0.296428571428571
2022-04-22,"延边朝鲜族自治州","2022-04-15",1,222400,5,6.3318,0.82,6.3318,0.610870616763684,0.109412139068196,0.415544123056613,0.44271217219095,0.53395336078023,0.604350964677331,0.680686053563796,0.801271856442002,0.84323254438597,"omicron",726.86,0.00454730679156909,194.17,14083,"omicron",1,277.717712292448,0.00328991759128908,0.838289770909922,0.812586687020998,0.320777031175359,0.513004926921719,1,0.342857142857143,0.25,0.583333333333333,0.583333333333333,0.875,0.916666666666667,0.4375,0.55,1,0.6,0.6145,0.296428571428571
2022-04-23,"延边朝鲜族自治州","2022-04-15",1,222400,5,5.1479,0.81,5.1479,0.53075864694996,0.109599838275996,0.338112799421301,0.36423354251347,0.453311612298286,0.523234010642569,0.600011226751979,0.722956602423064,0.766142949313071,"omicron",726.86,0.00454730679156909,194.17,14083,"omicron",1,285.060961856513,0.00319612819815658,0.838289770909922,0.812586687020998,0.320777031175359,0.513004926921719,1,0.342857142857143,0.25,0.583333333333333,0.583333333333333,0.875,0.916666666666667,0.4375,0.55,1,0.6,0.6145,0.296428571428571
2021-07-20,"扬州市","2021-07-28",1,321000,0,0.1514,2.97,0.1514,2.55213740363878,0.73783387500717,1.31721759101322,1.47123650846382,2.02358526888237,2.48139674527996,3.00372890242616,3.87444451605731,4.18863165551001,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,300.837547404317,0.0192644289120461,0.453552331460014,0,0,0,0,0.0285714285714286,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.25,0.2,0.5,0.2,0.204666666666667,0.180952380952381
2021-07-21,"扬州市","2021-07-28",1,321000,0,0.377,2.49,0.377,2.3496749241407,0.522960230733041,1.4389443006228,1.56053720354527,1.97906807004906,2.31099297598581,2.678163529758,3.27079392063898,3.48009154747916,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,299.668032064225,0.0172599974051549,0.453552331460014,0,0,0,0,0.0285714285714286,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.25,0.2,0.5,0.2,0.204666666666667,0.180952380952381
2021-07-22,"扬州市","2021-07-28",1,321000,0,0.8159,2.16,0.8159,2.17619978864949,0.380513825946827,1.49527212025842,1.59035000810252,1.90891817936859,2.15406249663005,2.41936650088211,2.83757375566858,2.98288266728722,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,299.898382217358,0.018073740258412,0.453552331460014,0,0,0,0,0.0285714285714286,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.25,0.2,0.5,0.2,0.204666666666667,0.180952380952381
2021-07-23,"扬州市","2021-07-28",1,321000,1,1.5963,1.96,1.5963,2.01770008780867,0.284270249395802,1.49938633575418,1.57396730159559,1.81939064957069,2.00436579173647,2.20148029668033,2.50692199778008,2.61177238718344,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,300.144190468346,0.0177438669490625,0.453552331460014,0,0,0,0,0.0326530612244898,0.333333333333333,0.361111111111111,0.333333333333333,0,0.333333333333333,0.285714285714286,0.2,0.5,0.2,0.206095238095238,0.182993197278911
2021-07-24,"扬州市","2021-07-28",1,321000,2,2.9179,1.83,2.9179,1.87278504198489,0.218482202801862,1.46919548934876,1.52847654316276,1.72116018658851,1.86429576322225,2.015158488487,2.24605325263693,2.32461012353836,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,300.047406064055,0.018120002772543,0.453552331460014,0,0,0,0,0.036734693877551,0.333333333333333,0.388888888888889,0.333333333333333,0,0.333333333333333,0.321428571428571,0.2,0.5,0.2,0.20752380952381,0.185034013605442
2021-07-25,"扬州市","2021-07-28",1,321000,2,5.0549,1.73,5.0549,1.74331086696498,0.172995611936118,1.42078632037093,1.46884692922843,1.62371960407369,1.73759187265579,1.8566691519976,2.03728378792121,2.09833192643822,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,298.661108029155,0.0184764809244998,0.453552331460014,0,0,0,0,0.0408163265306122,0.333333333333333,0.416666666666667,0.333333333333333,0,0.333333333333333,0.357142857142857,0.2,0.5,0.2,0.208952380952381,0.187074829931973
2021-07-26,"扬州市","2021-07-28",1,321000,5,8.2739,1.64,8.2739,1.62972460086146,0.141073940243178,1.3649664500787,1.4048256849213,1.53248399199582,1.62565581623196,1.72253050326313,1.8685030343717,1.91760312323896,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,298.670976841412,0.0196312619632626,0.453552331460014,0,0,0,0,0.0448979591836735,0.333333333333333,0.416666666666667,0.333333333333333,0,0.333333333333333,0.392857142857143,0.2,0.5,0.2,0.210380952380952,0.189115646258503
2021-07-27,"扬州市","2021-07-28",1,321000,10,12.6723,1.53,12.6723,1.53015433360484,0.118256128302346,1.30715046778604,1.34097297629714,1.4488187508108,1.52710898690175,1.60817057007468,1.72972395512338,1.77046334434984,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,298.260335393607,0.0194421833257947,0.453552331460014,0,0,0,0,0.0489795918367347,0.333333333333333,0.416666666666667,0.333333333333333,0,0.333333333333333,0.5,0.2,0.5,0.2,0.214666666666667,0.191156462585034
2021-07-28,"扬州市","2021-07-28",1,321000,16,18.0479,1.42,18.0479,1.44151234400235,0.101634355092425,1.24918410872472,1.2785105499535,1.37172158544268,1.43912445977883,1.50870031098493,1.61265962877067,1.6474098743662,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,299.144767529667,0.0200723869793568,0.453552331460014,0,0,0,0,0.0775510204081633,0.357142857142857,0.5,0.361111111111111,0.125,0.388888888888889,0.375,0.25,0.625,0.24,0.252,0.21734693877551
2021-07-29,"扬州市","2021-07-28",1,321000,25,23.9125,1.32,23.9125,1.36142005835871,0.0893595959500334,1.19189822633837,1.21784584914324,1.30012987209958,1.3594654582068,1.42057969885337,1.51166172761916,1.54204911617358,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,298.304907369157,0.0175570576084806,0.453552331460014,0,0,0,0,0.228571428571429,0.380952380952381,0.5,0.388888888888889,0.25,0.444444444444444,0.410714285714286,0.3,0.75,0.28,0.295761904761905,0.304761904761905
2021-07-30,"扬州市","2021-07-28",1,321000,32,29.6705,1.24,29.6705,1.28907104556933,0.0802591597515534,1.13655107757813,1.15995779593392,1.23406761495479,1.2874057505166,1.34225925911099,1.42386487562622,1.45105428379345,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,300.203446635042,0.017886117380038,0.453552331460014,0,0,0,0,0.220408163265306,0.416666666666666,0.583333333333333,0.430555555555555,0.395833333333333,0.583333333333333,0.455357142857143,0.358333333333333,0.875,0.36,0.376936507936508,0.318537414965986
2021-07-31,"扬州市","2021-07-28",1,321000,38,34.823,1.17,34.823,1.2243386400755,0.073544584053417,1.08442268970887,1.10593167698749,1.17396370965661,1.22286637643446,1.27310875274882,1.34776771642988,1.37262096133619,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,301.136625061401,0.0194750353055166,0.453552331460014,0,0,0,1,0.171428571428571,0.452380952380952,0.583333333333333,0.472222222222222,0.541666666666667,0.25,0.5,0.45,1,0.44,0.440555555555556,0.311904761904762
2021-08-01,"扬州市","2021-07-28",1,321000,38,39.026,1.12,39.026,1.16614319756739,0.0686275123768222,1.03550092790886,1.0556032547764,1.11915021722596,1.16479723146728,1.21166902377463,1.28127443021681,1.30443414642881,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,301.220321894454,0.0192079226639436,0.453552331460014,0,0,0,0.464285714285714,0.179591836734694,0.5,0.666666666666667,0.527777777777778,0.708333333333333,0.5,0.553571428571429,0.55,1,0.56,0.561587301587302,0.339795918367347
2021-08-02,"扬州市","2021-07-28",1,321000,46,42.0143,1.08,42.0143,1.11195945557137,0.0650536712817332,0.988098723889152,1.00716266156312,1.06741744391883,1.11069108776627,1.15511889684736,1.22108283924016,1.24302790478027,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,300.289852731906,0.0192001121162925,0.453552331460014,0,0,0,0.475,0.187755102040816,0.547619047619048,0.666666666666667,0.583333333333333,0.875,0.75,0.607142857142857,0.65,1,0.8,0.778619047619048,0.367687074829932
2021-08-03,"扬州市","2021-07-28",1,321000,51,43.6201,1.04,43.6201,1.05896433172297,0.0625089929839295,0.939980319586975,0.958286226873,1.01615917003304,1.05773465027398,1.10042909462873,1.16383706270911,1.18493621407117,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,300.299254592615,0.0198119785048078,0.453552331460014,0,0,0,0.34375,0.195918367346939,0.595238095238095,0.666666666666667,0.666666666666667,1,1,0.660714285714286,0.8,1,0.8,0.805095238095238,0.395578231292517
2021-08-04,"扬州市","2021-07-28",1,321000,44,43.9008,1.01,43.9008,1.00556596525474,0.0608253632731221,0.889872577350956,0.907652093251193,0.96389890516736,1.00433981610446,1.04589648241308,1.10766241798618,1.12822713507927,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,300.174730470005,0.0192630872277866,0.453552331460014,0,0,0,0.388888888888889,0.204081632653061,0.666666666666667,0.666666666666667,0.666666666666667,1,1,0.714285714285714,0.8,1,0.8,0.807238095238095,0.435374149659864
2021-08-05,"扬州市","2021-07-28",1,321000,41,43.0869,0.98,43.0869,0.95157116402749,0.0599365588767795,0.837713215366112,0.855176749174105,0.910488048040264,0.950313053433894,0.991282908068069,1.05225719180837,1.072578492488,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,300.184335338422,0.019267182738056,0.453552331460014,0,0,0,0.413793103448276,0.212244897959184,0.666666666666667,0.666666666666667,0.666666666666667,1,1,0.75,0.8,1,0.8,0.808666666666667,0.439455782312925
2021-08-06,"扬州市","2021-07-28",1,321000,44,41.2691,0.96,41.2691,0.89700382473415,0.0598074190110918,0.783604811744448,0.800948011549814,0.855972705188724,0.895674962491834,0.936586467658365,0.99759260708254,1.01795422733147,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,300.252785216505,0.0192109705369247,0.453552331460014,0,0,0,0.326923076923077,0.220408163265306,0.666666666666667,0.666666666666667,0.666666666666667,1,1,0.75,0.8,1,0.8,0.808666666666667,0.443537414965987
2021-08-07,"扬州市","2021-07-28",1,321000,44,38.2519,0.93,38.2519,0.841146879851014,0.0603937839984707,0.726936272350526,0.744333535299427,0.799662575046176,0.839701911127204,0.881056176960184,0.942889270148297,0.963568589461695,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,299.572031330377,0.0175184545605763,0.453552331460014,0,0,0,0.166666666666667,0.244897959183674,0.666666666666667,0.666666666666667,0.666666666666667,1,1,0.75,0.8,1,0.8,0.808666666666667,0.45578231292517
2021-08-08,"扬州市","2021-07-28",1,321000,39,33.8541,0.89,33.8541,0.783026364347962,0.0616624438139617,0.666833045751175,0.684435360370549,0.740600788306795,0.781408344531728,0.823688351685032,0.887136752132758,0.908414033818341,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,300.04506984534,0.0168059706873336,0.453552331460014,0,0,0,0.8,0.342857142857143,0.666666666666667,0.666666666666667,0.666666666666667,1,1,0.75,0.8,1,0.8,0.808666666666667,0.504761904761905
2021-08-09,"扬州市","2021-07-28",1,321000,28,28.3247,0.84,28.3247,0.722656873356785,0.0636345297318601,0.603324536753369,0.621268437628913,0.678779144008433,0.720789925796737,0.764499765775195,0.830413885665973,0.852597876218993,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,298.883194125117,0.0171253957157841,0.453552331460014,0,0,0,0.8,0.342857142857143,0.666666666666667,0.666666666666667,0.666666666666667,1,1,0.75,0.8,1,0.8,0.808666666666667,0.504761904761905
2021-08-10,"扬州市","2021-07-28",1,321000,20,22.3696,0.79,22.3696,0.661550437831333,0.066394662950697,0.537840839304174,0.556258297242397,0.615640297634777,0.65933059684536,0.705041246063747,0.774415044621622,0.797873597474521,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,300.375641009297,0.0184672266681353,0.453552331460014,0,0,0,0.388888888888889,0.342857142857143,0.666666666666667,0.666666666666667,0.666666666666667,1,1,0.75,0.8,1,0.8,0.808666666666667,0.504761904761905
2021-08-11,"扬州市","2021-07-28",1,321000,14,16.7898,0.75,16.7898,0.601947593605945,0.0700447819945199,0.472537365623064,0.491550457852847,0.553340272922568,0.599232897030592,0.647596499299018,0.721605445661079,0.746782564375348,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,299.534935463732,0.0185524596471545,0.453552331460014,0,0,0,0.8,0.342857142857143,0.666666666666667,0.666666666666667,0.666666666666667,1,1,0.75,0.8,1,0.8,0.808666666666667,0.504761904761905
2021-08-12,"扬州市","2021-07-28",1,321000,10,12.1218,0.72,12.1218,0.545604382921348,0.0746337528605549,0.409220757126014,0.428914613254322,0.493584077359992,0.542205107738646,0.593920691659137,0.67389050066503,0.701301207440879,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,298.323597946106,0.0178282035460968,0.453552331460014,0.563868590777624,0,0.2847536383427,0.12,0.342857142857143,0.666666666666667,0.666666666666667,0.666666666666667,1,1,0.75,0.8,1,0.8,0.808666666666667,0.504761904761905
2021-08-13,"扬州市","2021-07-28",1,321000,6,8.5424,0.7,8.5424,0.493112264880735,0.0801053874426395,0.348771864535191,0.369152043712155,0.436982439962402,0.488781444909106,0.544523908137171,0.631847309600292,0.662056064452637,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,295.717542307064,0.0161781260238744,0.453552331460014,0.563868590777624,0,0.2847536383427,0.611111111111111,0.342857142857143,0.666666666666667,0.666666666666667,0.666666666666667,1,1,0.75,0.8,1,0.8,0.808666666666667,0.504761904761905
2021-08-14,"扬州市","2021-07-28",1,321000,4,5.9646,0.7,5.9646,0.44403717436654,0.086289811431496,0.291307134256543,0.312254206023257,0.383198824171016,0.438460285440035,0.498801483586074,0.594847114393854,0.628444862844293,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,296.708105880993,0.0159537596271013,0.453552331460014,0.563868590777624,0,0.2847536383427,1,0.342857142857143,0.666666666666667,0.666666666666667,0.666666666666667,1,1,0.75,0.8,1,0.8,0.808666666666667,0.504761904761905
2021-08-15,"扬州市","2021-07-28",1,321000,4,4.1666,0.7,4.1666,0.397347262074279,0.0929134971845509,0.236599700228766,0.257825430978103,0.331373322219252,0.390129071639499,0.455462768429739,0.561497922991237,0.599086243249345,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,296.939306250015,0.0167237865173603,0.453552331460014,0.563868590777624,0,0.2847536383427,0.833333333333333,0.310204081632653,0.666666666666667,0.666666666666667,0.666666666666667,1,1,0.75,0.8,1,0.8,0.808666666666667,0.48843537414966
2021-08-16,"扬州市","2021-07-28",1,321000,2,2.8978,0.7,2.8978,0.351680107739459,0.0995861414080691,0.184396545115276,0.20539327252441,0.280404225359177,0.342326070941177,0.412778632058058,0.529887537401872,0.572066288478019,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,297.408134544239,0.0170185751698803,0.453552331460014,0.563868590777624,0,0.2847536383427,0.666666666666667,0.277551020408163,0.666666666666667,0.666666666666667,0.666666666666667,1,1,0.75,0.8,1,0.8,0.808666666666667,0.472108843537415
2021-08-17,"扬州市","2021-07-28",1,321000,2,1.9593,0.68,1.9593,0.305823893636585,0.105803682890071,0.134933646594244,0.154922735662235,0.229439182826521,0.293712869326292,0.369044568965614,0.498062009555348,0.54543091567663,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,298.207764945472,0.0167489161385006,0.453552331460014,0.563868590777624,0,0.2847536383427,0.166666666666667,0.244897959183673,0.666666666666667,0.666666666666667,0.666666666666667,1,1,0.75,0.8,1,0.8,0.808666666666667,0.45578231292517
2021-08-18,"扬州市","2021-07-28",1,321000,1,1.2413,0.63,1.2413,0.259859284522375,0.111096636824068,0.0898239711773941,0.107761999101055,0.17894339022319,0.244210093307928,0.323792728606326,0.465385948163439,0.518606610411234,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,297.73231356898,0.0159909592297679,0.453552331460014,0.563868590777624,0,0.2847536383427,0.333333333333333,0.212244897959184,0.666666666666667,0.666666666666667,0.666666666666667,1,1,0.75,0.8,1,0.8,0.808666666666667,0.439455782312925
2021-08-19,"扬州市","2021-07-28",1,321000,0,0.7081,0.57,0.7081,0.216434741975512,0.115445408776338,0.0524605521664323,0.067232187777641,0.131740050508196,0.196291116008882,0.279328155664681,0.434440882621948,0.494421719875017,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,298.650344988789,0.0162363985672217,0.453552331460014,0.563868590777624,0,0.2847536383427,1,0.179591836734694,0.666666666666667,0.666666666666667,0.666666666666667,1,1,0.75,0.8,1,0.8,0.808666666666667,0.42312925170068
2021-08-20,"扬州市","2021-07-28",1,321000,0,0.351,0.5,0.351,0.180876543845037,0.119959534474311,0.0264848410507106,0.0374198089451468,0.0926790342562573,0.155159783730141,0.24135815879358,0.412211308801355,0.480445732245617,"delta",6048,0.0694409675916865,457.7,13203,"delta",4,297.710037272578,0.0181192184694092,0.453552331460014,0.563868590777624,0,0.2847536383427,1,0.146938775510204,0.666666666666667,0.666666666666667,0.666666666666667,1,1,0.75,0.8,1,0.8,0.808666666666667,0.406802721088435
2022-04-30,"宜春市","2022-05-07",1,360900,0,0.3174,3.11,0.3174,4.33750232984344,0.876696140254315,2.79265028508999,3.00298546827148,3.71849529225572,4.2785815091969,4.89234083294115,5.87304572094533,6.21702087082319,"omicron",2790,0.026583422459893,497.11,11365,"omicron",1,286.567194567986,0.00912669521056755,0.852470490769026,0.837938848009917,0.527261273077434,0.591882725629787,0,0.0285714285714286,0,0.333333333333333,0,0,0,0.25,0.2,0.5,0.2,0.178,0.0142857142857143
2022-05-01,"宜春市","2022-05-07",1,360900,0,0.8308,2.62,0.8308,3.55424202531422,0.577612548236212,2.51349019356314,2.66043090341427,3.1495037821213,3.52300151128148,3.92494552525659,4.55463184037054,4.77247124802869,"omicron",2790,0.026583422459893,497.11,11365,"omicron",1,287.344359770495,0.00868142965856837,0.852470490769026,0.837938848009917,0.527261273077434,0.591882725629787,0,0.0285714285714286,0,0.333333333333333,0,0,0,0.25,0.2,0.5,0.2,0.178,0.0142857142857143
2022-05-02,"宜春市","2022-05-07",1,360900,0,1.88,2.26,1.88,2.89605362509503,0.397123785500962,2.17049242042637,2.27523363313852,2.61923568780793,2.87792201304756,3.15311461926959,3.57872815163837,3.72463061865901,"omicron",2790,0.026583422459893,497.11,11365,"omicron",1,290.179602619136,0.0080345721179085,0.852470490769026,0.837938848009917,0.527261273077434,0.591882725629787,0,0.0285714285714286,0,0.333333333333333,0,0,0,0.25,0.2,0.5,0.2,0.178,0.0142857142857143
2022-05-03,"宜春市","2022-05-07",1,360900,2,3.7353,1.99,3.7353,2.35629099571069,0.285765158860971,1.82971268890548,1.90676017197604,2.15777204958648,2.34474882100091,2.54223189022902,2.8451961838864,2.94845026670883,"omicron",2790,0.026583422459893,497.11,11365,"omicron",1,292.789093143017,0.00837708181270161,0.852470490769026,0.837938848009917,0.527261273077434,0.591882725629787,0,0.0285714285714286,0,0.333333333333333,0,0,0,0.25,0.2,0.5,0.2,0.178,0.0142857142857143
2022-05-04,"宜春市","2022-05-07",1,360900,3,6.5452,1.75,6.5452,1.92256508172946,0.215464888633217,1.52357647176529,1.5824062386035,1.77318554625819,1.91452193737185,2.0631791757924,2.29016157673127,2.36725492673976,"omicron",2790,0.026583422459893,497.11,11365,"omicron",1,294.149750537741,0.00911496645347595,0.852470490769026,0.837938848009917,0.527261273077434,0.591882725629787,0,0.0285714285714286,0,0.333333333333333,0,0,0,0.25,0.2,0.5,0.2,0.178,0.0142857142857143
2022-05-05,"宜春市","2022-05-07",1,360900,7,10.0674,1.54,10.0674,1.57705020816233,0.17004622957981,1.26145667271834,1.3081539629417,1.45927024643319,1.57094266354397,1.68817400279484,1.86678107533844,1.92734729303898,"omicron",2790,0.026583422459893,497.11,11365,"omicron",1,295.483435606698,0.00958064682705135,0.853209557046088,0.838846729977421,0.531853616018063,0.593810755764378,0,0.0285714285714286,0,0.333333333333333,0,0,0,0.25,0.2,0.5,0.2,0.178,0.0142857142857143
2022-05-06,"宜春市","2022-05-07",1,360900,16,13.4874,1.34,13.4874,1.29879656471811,0.139957013922244,1.03903730577993,1.07747510060055,1.20185888526815,1.29377282960959,1.39025924008454,1.53725545812219,1.58710108733496,"omicron",2790,0.026583422459893,497.11,11365,"omicron",1,297.808111831243,0.0120583878209651,0.853209557046088,0.838846729977421,0.531853616018063,0.593810755764378,0,0.0285714285714286,0,0.333333333333333,0,0,0,0.25,0.2,0.5,0.2,0.178,0.0142857142857143
2022-05-07,"宜春市","2022-05-07",1,360900,25,15.6355,1.16,15.6355,1.06775980225701,0.119438760018682,0.8465633146674,0.879183876462001,0.984958066031422,1.06330967801349,1.14571177504519,1.27151647382417,1.31424196028291,"omicron",2790,0.026583422459893,497.11,11365,"omicron",1,294.546155055608,0.0132491457406733,0.853209557046088,0.838846729977421,0.531853616018063,0.593810755764378,0,0.0285714285714286,0,0.333333333333333,0,0,0,0.25,0.2,0.5,0.2,0.178,0.0142857142857143
2022-05-08,"宜春市","2022-05-07",1,360900,24,15.6383,1,15.6383,0.855859752428173,0.104223824881848,0.663858214916457,0.69193955359888,0.783448365134596,0.851632810671322,0.923664855439554,1.03419952590675,1.07187812323599,"omicron",2790,0.026583422459893,497.11,11365,"omicron",1,293.796840807015,0.0143026223545174,0.853209557046088,0.838846729977421,0.531853616018063,0.593810755764378,0.25,0.0571428571428571,0.333333333333333,0.388888888888889,0.133333333333333,0.145833333333333,0.2,0.4375,0.31,0.666666666666667,0.32,0.305066666666667,0.195238095238095
2022-03-03,"营口市","2022-03-13",1,210800,0,0.1062,2.74,0.1062,4.16439977795472,1.6571649425969,1.57708795607022,1.86092808280451,2.96089021020187,3.94676767896663,5.13158711461495,7.21082514285747,7.98586006191987,"omicron",1325,0.0426018057858854,231.2,6284,"omicron",1,274.93793690003,0.00172775763655298,0.864628330732492,0.838321955832979,0.370264610583061,0.541837263082234,0,0.0285714285714286,0,0.333333333333333,0,0,0.333333333333333,0.25,0.2,0.5,0.2,0.191333333333333,0.0142857142857143
2022-03-04,"营口市","2022-03-13",1,210800,0,0.2398,2.26,0.2398,3.93616179546903,1.22767901919245,1.91012357820964,2.15656882003957,3.05381954639172,3.80928723426914,4.68052076915387,6.14875072863229,6.68229646400622,"omicron",1325,0.0426018057858854,231.2,6284,"omicron",1,275.031081683619,0.00177174430036112,0.864628330732492,0.838321955832979,0.370264610583061,0.541837263082234,0,0.0285714285714286,0,0.333333333333333,0,0,0.333333333333333,0.25,0.2,0.5,0.2,0.191333333333333,0.0142857142857143
2022-03-05,"营口市","2022-03-13",1,210800,0,0.4629,1.93,0.4629,3.79747119698031,0.919875625685842,2.21385803082642,2.42122311991453,3.14337633652148,3.72346005294602,4.37099808706436,5.42625420168982,5.80136441366342,"omicron",1325,0.0426018057858854,231.2,6284,"omicron",1,270.960202360171,0.00101141255011219,0.864628330732492,0.838321955832979,0.370264610583061,0.541837263082234,0,0.0285714285714286,0,0.333333333333333,0,0,0.333333333333333,0.25,0.2,0.5,0.2,0.191333333333333,0.0142857142857143
2022-03-06,"营口市","2022-03-13",1,210800,1,0.8062,1.74,0.8062,3.64220916178761,0.687567962128241,2.42140279687702,2.58970346931805,3.15794885686402,3.59903588522699,4.07944509424843,4.8420098265484,5.10825364200782,"omicron",1325,0.0426018057858854,231.2,6284,"omicron",1,272.612058215078,0.000983268127476034,0.864628330732492,0.838321955832979,0.370264610583061,0.541837263082234,0,0.0285714285714286,0,0.333333333333333,0,0,0.333333333333333,0.25,0.2,0.5,0.2,0.191333333333333,0.0142857142857143
2022-03-07,"营口市","2022-03-13",1,210800,1,1.3543,1.68,1.3543,3.41794729128758,0.510458745358685,2.4915053071877,2.62383592558384,3.06122040627898,3.39256939682303,3.74702370145234,4.29863486948493,4.48856874707434,"omicron",1325,0.0426018057858854,231.2,6284,"omicron",1,276.115010466798,0.00211963931597499,0.864628330732492,0.838321955832979,0.370264610583061,0.541837263082234,0,0.0285714285714286,0,0.333333333333333,0,0,0.333333333333333,0.25,0.2,0.5,0.2,0.191333333333333,0.0142857142857143
2022-03-08,"营口市","2022-03-13",1,210800,1,2.3068,1.7,2.3068,3.13348828226302,0.378674601547515,2.43554567969018,2.5377036296865,2.87045046197781,3.11824757920272,3.37991754917645,3.78126423527112,3.91802646644155,"omicron",1325,0.0426018057858854,231.2,6284,"omicron",1,278.314513773999,0.00237006724620647,0.864628330732492,0.838321955832979,0.370264610583061,0.541837263082234,0,0.0285714285714286,0,0.333333333333333,0,0,0.333333333333333,0.25,0.2,0.5,0.2,0.191333333333333,0.0142857142857143
2022-03-09,"营口市","2022-03-13",1,210800,2,4.0034,1.74,4.0034,2.82793622408816,0.283668386148194,2.29937751064319,2.37807090819248,2.63178944307759,2.81845703850739,3.01375194868847,3.31013755365828,3.41035749055972,"omicron",1325,0.0426018057858854,231.2,6284,"omicron",1,279.926328631906,0.00285668931093247,0.864628330732492,0.838321955832979,0.370264610583061,0.541837263082234,0,0.0285714285714286,0,0.333333333333333,0,0,0.333333333333333,0.25,0.2,0.5,0.2,0.191333333333333,0.0142857142857143
2022-03-10,"营口市","2022-03-13",1,210800,3,6.869,1.72,6.869,2.53873125795772,0.216673589016067,2.13183584647724,2.19315353439235,2.38942291897259,2.53256976487573,2.68132394323178,2.90532716424056,2.98063869419814,"omicron",1325,0.0426018057858854,231.2,6284,"omicron",1,281.821033660187,0.00424038691878816,0.864628330732492,0.838321955832979,0.370264610583061,0.541837263082234,0,0.0285714285714286,0,0.333333333333333,0,0,0.333333333333333,0.25,0.2,0.5,0.2,0.191333333333333,0.0142857142857143
2022-03-11,"营口市","2022-03-13",1,210800,7,11.2581,1.64,11.2581,2.28559218049499,0.169721728884012,1.96503674751498,2.01377122314336,2.16894262936754,2.28139253456125,2.39766418033593,2.57173890499473,2.63001218845871,"omicron",1325,0.0426018057858854,231.2,6284,"omicron",1,281.231281069338,0.00156995892155573,0.864628330732492,0.838321955832979,0.370264610583061,0.541837263082234,0,0.0285714285714286,0,0.333333333333333,0,0,0.333333333333333,0.25,0.2,0.5,0.2,0.191333333333333,0.0142857142857143
2022-03-12,"营口市","2022-03-13",1,210800,13,17.2364,1.53,17.2364,2.06887980069065,0.136433525669827,1.81009599166599,1.84969683359186,1.97529546740708,2.06588151110141,2.15919595299027,2.29829042495546,2.34470170432712,"omicron",1325,0.0426018057858854,231.2,6284,"omicron",1,279.855976277858,0.00344603671706476,0.864628330732492,0.838321955832979,0.370264610583061,0.541837263082234,0,0.161904761904762,0,0.333333333333333,0,0,0.333333333333333,0.25,0.2,0.5,0.2,0.191333333333333,0.080952380952381
